transaction_id,user_id,account_age_days,total_transactions_user,avg_amount_user,amount,country,bin_country,channel,merchant_category,promo_used,avs_match,cvv_result,three_ds_flag,transaction_time,shipping_distance_km,is_fraud
244,5,497,53,71.23,138.67,PL,PL,web,fashion,0,1,1,1,2024-09-12T06:40:40Z,247.93,0
245,5,497,53,71.23,113.33,PL,PL,web,fashion,0,0,1,1,2024-09-12T21:00:37Z,380.9,0
246,5,497,53,71.23,52.64,PL,PL,web,fashion,0,1,1,1,2024-09-12T23:42:55Z,257.82,0
247,5,497,53,71.23,91.35,PL,PL,app,travel,0,1,0,0,2024-09-20T14:48:42Z,224.28,0
248,5,497,53,71.23,93.18,PL,PL,app,grocery,0,1,1,1,2024-09-25T07:06:35Z,387.23,0
249,5,497,53,71.23,98.2,PL,PL,app,travel,0,1,1,1,2024-09-26T11:43:36Z,38.11,0
250,5,497,53,71.23,30.53,PL,PL,app,fashion,1,0,0,0,2024-09-26T16:54:15Z,347.54,0
251,5,497,53,71.23,117.82,PL,PL,app,travel,1,1,1,0,2024-10-05T21:33:18Z,406.97,0
252,5,497,53,71.23,53.57,PL,PL,web,grocery,0,1,1,1,2024-10-10T19:10:38Z,403.88,0
253,5,497,53,71.23,59.56,PL,PL,app,electronics,0,1,1,1,2024-10-10T22:25:33Z,124.44,0
254,5,497,53,71.23,266.34,PL,PL,web,electronics,0,1,0,0,2024-10-14T18:27:32Z,446.13,0
255,5,497,53,71.23,82.83,PL,PL,web,travel,0,1,1,1,2024-10-17T20:56:31Z,124.32,0
256,5,497,53,71.23,58.71,PL,PL,app,electronics,0,0,0,0,2024-10-30T12:50:12Z,80.16,0
257,6,1296,40,71.23,23.65,FR,FR,app,fashion,0,1,1,1,2024-01-04T19:06:58Z,39.43,0
258,6,1296,40,71.23,142.7,FR,FR,web,grocery,0,1,1,1,2024-01-07T07:16:04Z,137.84,0
259,6,1296,40,71.23,36.35,FR,FR,web,electronics,1,1,1,1,2024-01-13T23:32:24Z,328.1,0
260,6,1296,40,71.23,43.13,FR,GB,web,gaming,0,1,1,1,2024-01-28T14:46:29Z,1701.24,0
261,6,1296,40,71.23,60.35,FR,FR,app,electronics,0,1,1,1,2024-02-18T00:31:05Z,363.2,0
262,6,1296,40,71.23,144.61,FR,FR,web,grocery,1,1,1,1,2024-02-21T07:07:59Z,375.36,0
263,6,1296,40,71.23,104.84,FR,FR,app,gaming,0,1,1,1,2024-03-02T00:38:26Z,396.34,0
264,6,1296,40,71.23,65.82,FR,FR,app,electronics,0,1,1,1,2024-03-13T18:10:00Z,181.65,0
265,6,1296,40,71.23,83.1,FR,FR,web,gaming,0,0,0,1,2024-03-21T09:53:48Z,406.48,0
266,6,1296,40,71.23,52.76,FR,FR,web,gaming,0,0,1,1,2024-03-26T00:05:33Z,20.76,0
267,6,1296,40,71.23,76.38,FR,FR,web,electronics,0,1,1,1,2024-03-27T03:47:12Z,214.47,0
268,6,1296,40,71.23,73.89,FR,FR,web,fashion,0,1,1,0,2024-04-14T11:26:06Z,29.35,0
269,6,1296,40,71.23,115.61,FR,FR,web,grocery,0,1,1,0,2024-04-23T09:11:09Z,230.03,0
270,6,1296,40,71.23,115.52,FR,FR,web,travel,0,1,1,1,2024-04-29T11:33:08Z,20.83,0
271,6,1296,40,71.23,91.18,FR,FR,app,grocery,0,1,1,1,2024-05-07T08:16:23Z,330.79,0
272,6,1296,40,71.23,59.42,FR,FR,app,travel,0,1,1,1,2024-05-13T09:15:02Z,278.42,0
273,6,1296,40,71.23,103.21,FR,FR,web,electronics,0,1,1,1,2024-05-22T20:51:15Z,315.31,0
274,6,1296,40,71.23,68.03,FR,FR,web,grocery,0,1,1,1,2024-05-28T15:38:10Z,419.48,0
275,6,1296,40,71.23,41.47,FR,FR,app,gaming,1,1,1,1,2024-06-03T04:54:44Z,246.66,0
276,6,1296,40,71.23,58.22,FR,FR,app,fashion,1,0,1,1,2024-06-11T22:11:03Z,210.0,0
277,6,1296,40,71.23,74.3,FR,FR,web,gaming,0,1,1,1,2024-06-18T04:16:43Z,450.9,0
278,6,1296,40,71.23,112.28,FR,FR,app,fashion,1,0,0,1,2024-06-19T07:24:30Z,187.23,0
279,6,1296,40,71.23,64.98,FR,ES,app,electronics,0,1,0,1,2024-07-02T02:17:31Z,1132.07,0
280,6,1296,40,71.23,38.91,FR,FR,web,grocery,0,1,1,0,2024-07-03T11:52:41Z,295.37,0
281,6,1296,40,71.23,73.28,FR,IT,web,gaming,1,1,1,1,2024-07-20T07:43:22Z,2123.3,0
282,6,1296,40,71.23,75.38,FR,FR,web,travel,0,1,1,1,2024-07-27T18:29:11Z,466.2,0
283,6,1296,40,71.23,78.16,FR,FR,app,gaming,0,1,1,1,2024-07-31T20:00:07Z,214.84,0
284,6,1296,40,71.23,112.82,FR,FR,app,gaming,0,1,1,0,2024-08-08T07:47:02Z,279.78,0
285,6,1296,40,71.23,118.55,FR,FR,app,electronics,0,1,1,0,2024-08-14T20:11:58Z,400.64,0
286,6,1296,40,71.23,52.92,FR,FR,web,gaming,1,1,1,0,2024-08-20T10:28:38Z,179.94,0
287,6,1296,40,71.23,52.34,FR,FR,app,fashion,0,1,1,1,2024-09-07T08:01:10Z,341.31,0
288,6,1296,40,71.23,42.34,FR,FR,web,gaming,0,1,1,1,2024-09-13T07:57:32Z,381.54,0
289,6,1296,40,71.23,101.02,FR,FR,web,fashion,0,1,1,1,2024-09-21T10:05:08Z,219.65,0
290,6,1296,40,71.23,146.98,FR,FR,app,fashion,0,1,1,1,2024-10-01T12:01:10Z,23.37,0
291,6,1296,40,71.23,60.84,FR,FR,app,fashion,0,1,0,0,2024-10-01T21:28:58Z,113.98,0
292,6,1296,40,71.23,63.13,FR,FR,web,travel,0,1,1,1,2024-10-03T21:42:13Z,262.64,0
293,6,1296,40,71.23,148.3,FR,FR,web,grocery,0,0,1,1,2024-10-11T10:11:48Z,134.36,0
294,6,1296,40,71.23,91.71,FR,FR,app,electronics,0,0,0,1,2024-10-21T07:28:01Z,304.68,0
295,6,1296,40,71.23,88.59,FR,FR,app,fashion,0,1,1,0,2024-10-23T11:47:07Z,106.72,0
296,6,1296,40,71.23,39.27,FR,FR,web,gaming,0,1,1,1,2024-10-29T16:22:09Z,246.38,0
297,7,416,50,436.69,613.13,ES,ES,app,travel,0,1,1,1,2024-01-01T17:43:01Z,297.51,0
298,7,416,50,436.69,274.42,ES,ES,app,grocery,0,1,1,1,2024-01-05T04:58:03Z,419.32,0
299,7,416,50,436.69,247.7,ES,ES,app,grocery,1,1,1,0,2024-01-06T15:26:21Z,370.05,0
300,7,416,50,436.69,367.17,ES,ES,web,gaming,0,1,0,1,2024-01-12T11:11:05Z,387.54,0
301,7,416,50,436.69,325.81,ES,FR,app,travel,1,1,1,1,2024-01-13T04:52:18Z,701.69,0
302,7,416,50,436.69,390.88,ES,ES,web,grocery,0,1,1,1,2024-01-24T00:09:50Z,144.16,0
303,7,416,50,436.69,212.45,ES,ES,web,travel,1,1,1,0,2024-02-10T08:15:48Z,96.55,0
304,7,416,50,436.69,705.3,ES,ES,web,fashion,0,1,1,1,2024-02-11T06:11:28Z,464.57,0
305,7,416,50,436.69,767.44,ES,ES,web,travel,0,1,1,1,2024-02-12T00:06:40Z,387.18,0
306,7,416,50,436.69,164.93,ES,ES,app,grocery,1,0,1,1,2024-02-20T22:28:21Z,328.63,0
307,7,416,50,436.69,712.26,ES,ES,web,grocery,0,0,1,1,2024-02-28T05:27:47Z,127.71,0
308,7,416,50,436.69,291.18,ES,ES,app,grocery,0,1,1,1,2024-03-03T03:27:53Z,376.52,0
309,7,416,50,436.69,670.28,ES,ES,app,fashion,0,1,1,1,2024-03-04T05:41:41Z,339.14,0
310,7,416,50,436.69,421.99,ES,ES,web,travel,0,1,1,1,2024-03-13T14:27:15Z,59.67,0
311,7,416,50,436.69,443.01,ES,ES,web,grocery,1,0,1,1,2024-03-28T17:41:59Z,209.35,0
312,7,416,50,436.69,398.08,ES,ES,app,travel,0,1,1,1,2024-04-01T02:45:37Z,332.75,0
313,7,416,50,436.69,800.53,ES,ES,app,fashion,0,1,1,1,2024-04-05T12:33:53Z,495.6,0
314,7,416,50,436.69,234.96,ES,ES,app,travel,0,1,1,0,2024-04-12T04:37:30Z,404.65,0
315,7,416,50,436.69,591.78,ES,ES,app,grocery,0,1,1,0,2024-04-20T06:13:31Z,76.95,0
316,7,416,50,436.69,757.39,ES,ES,app,fashion,0,1,1,1,2024-04-21T21:09:02Z,2.47,0
317,7,416,50,436.69,624.77,ES,ES,web,electronics,0,1,1,1,2024-05-02T13:14:32Z,410.29,0
318,7,416,50,436.69,1396.27,ES,ES,web,grocery,0,1,1,1,2024-05-12T11:17:13Z,149.15,0
319,7,416,50,436.69,335.2,ES,ES,web,electronics,0,1,1,1,2024-05-15T02:23:33Z,166.39,0
320,7,416,50,436.69,704.77,ES,FR,web,electronics,0,1,1,1,2024-05-18T07:12:12Z,1835.95,0
321,7,416,50,436.69,414.12,ES,ES,app,fashion,1,1,1,0,2024-05-22T09:25:50Z,136.37,0
322,7,416,50,436.69,809.09,ES,ES,web,gaming,0,1,1,1,2024-05-24T05:45:01Z,457.19,0
323,7,416,50,436.69,435.01,ES,ES,app,electronics,0,1,1,1,2024-05-25T20:00:09Z,486.84,0
324,7,416,50,436.69,359.7,ES,ES,app,travel,0,1,1,1,2024-05-31T07:09:05Z,444.14,0
325,7,416,50,436.69,839.03,ES,ES,web,fashion,0,1,1,0,2024-06-03T09:37:05Z,125.49,0
326,7,416,50,436.69,341.53,ES,ES,web,electronics,0,1,1,0,2024-06-04T01:10:14Z,140.18,0
327,7,416,50,436.69,215.48,ES,ES,app,travel,0,1,1,0,2024-06-22T14:21:29Z,235.58,0
328,7,416,50,436.69,337.24,ES,FR,web,grocery,0,1,1,1,2024-07-09T06:59:02Z,1350.72,0
329,7,416,50,436.69,595.1,ES,ES,web,travel,0,1,1,1,2024-07-12T11:01:21Z,160.0,0
330,7,416,50,436.69,875.88,ES,ES,app,fashion,0,1,1,1,2024-07-16T15:23:14Z,323.35,0
331,7,416,50,436.69,461.64,ES,ES,app,fashion,0,1,1,0,2024-08-03T12:13:39Z,378.37,0
332,7,416,50,436.69,844.13,ES,ES,web,electronics,0,1,1,1,2024-08-03T22:59:41Z,221.73,0
333,7,416,50,436.69,221.43,ES,ES,web,travel,0,1,1,1,2024-08-10T00:24:27Z,490.86,0
334,7,416,50,436.69,349.88,ES,ES,web,grocery,0,1,1,0,2024-08-10T00:25:08Z,411.66,0
335,7,416,50,436.69,378.01,ES,ES,app,gaming,0,1,1,1,2024-08-26T08:35:19Z,117.78,0
336,7,416,50,436.69,412.37,ES,ES,web,fashion,0,1,1,1,2024-08-30T03:03:25Z,441.95,0
337,7,416,50,436.69,455.44,ES,ES,app,travel,0,1,1,1,2024-08-30T19:48:34Z,136.37,0
338,7,416,50,436.69,616.88,ES,ES,app,grocery,0,1,1,1,2024-08-31T06:12:55Z,290.46,0
339,7,416,50,436.69,349.61,ES,ES,web,travel,0,0,1,1,2024-09-10T06:34:30Z,38.7,0
340,7,416,50,436.69,468.12,ES,ES,app,electronics,0,1,1,1,2024-09-27T10:39:51Z,176.37,0
341,7,416,50,436.69,426.94,ES,ES,app,fashion,0,1,1,1,2024-10-09T06:45:20Z,413.39,0
342,7,416,50,436.69,274.86,ES,ES,web,gaming,0,1,1,1,2024-10-09T09:55:42Z,479.74,0
343,7,416,50,436.69,412.56,ES,ES,web,travel,1,1,1,1,2024-10-14T20:53:04Z,315.8,0
344,7,416,50,436.69,406.42,ES,ES,web,travel,0,0,1,1,2024-10-18T06:10:20Z,283.54,0
345,7,416,50,436.69,402.09,ES,ES,web,gaming,0,1,1,1,2024-10-19T19:51:43Z,13.28,0
346,7,416,50,436.69,443.68,ES,ES,web,travel,0,0,0,1,2024-10-26T13:03:31Z,23.54,0
347,8,530,43,193.92,201.4,IT,IT,app,travel,0,1,1,1,2024-01-14T11:49:38Z,155.59,0
348,8,530,43,193.92,156.22,IT,IT,web,fashion,0,1,1,0,2024-01-15T02:19:53Z,350.78,0
349,8,530,43,193.92,366.42,IT,IT,web,electronics,0,1,1,1,2024-01-31T13:05:53Z,495.24,0
350,8,530,43,193.92,108.06,IT,IT,web,gaming,0,1,1,1,2024-02-10T05:54:42Z,291.39,0
351,8,530,43,193.92,135.23,IT,IT,web,grocery,0,1,1,1,2024-02-14T18:05:49Z,486.76,0
352,8,530,43,193.92,778.54,IT,RO,app,fashion,1,1,1,1,2024-02-28T06:11:06Z,2022.57,0
353,8,530,43,193.92,115.4,IT,TR,web,travel,0,1,1,1,2024-03-11T10:41:02Z,2375.26,0
354,8,530,43,193.92,98.55,IT,IT,web,grocery,0,1,1,1,2024-03-24T20:16:29Z,472.45,0
355,8,530,43,193.92,279.97,IT,IT,web,travel,0,1,1,1,2024-04-10T10:15:12Z,116.76,0
356,8,530,43,193.92,68.64,IT,IT,web,travel,0,1,1,1,2024-04-18T01:34:22Z,44.36,0
357,8,530,43,193.92,172.4,IT,IT,web,gaming,0,1,1,1,2024-04-19T00:43:37Z,150.04,0
358,8,530,43,193.92,566.99,IT,IT,web,electronics,0,1,1,0,2024-04-28T05:23:40Z,398.55,0
359,8,530,43,193.92,89.57,IT,IT,app,electronics,0,1,1,1,2024-05-14T04:38:27Z,194.39,0
360,8,530,43,193.92,71.98,IT,IT,web,travel,0,1,1,1,2024-05-14T21:20:13Z,243.53,0
361,8,530,43,193.92,91.64,IT,IT,web,electronics,0,0,0,0,2024-05-16T01:23:11Z,38.46,0
362,8,530,43,193.92,303.87,IT,US,web,grocery,0,1,1,1,2024-05-18T12:10:07Z,1099.7,0
363,8,530,43,193.92,340.3,IT,IT,app,gaming,0,1,1,1,2024-05-20T08:58:07Z,101.7,0
364,8,530,43,193.92,150.08,IT,IT,web,fashion,0,1,1,1,2024-05-26T17:16:06Z,144.31,0
365,8,530,43,193.92,272.88,IT,IT,web,gaming,0,1,1,0,2024-05-29T16:52:26Z,322.9,0
366,8,530,43,193.92,388.6,IT,IT,app,gaming,0,1,1,1,2024-06-18T05:24:22Z,61.56,0
367,8,530,43,193.92,473.95,IT,IT,app,grocery,0,1,1,1,2024-07-04T01:00:36Z,457.64,0
368,8,530,43,193.92,171.45,IT,IT,web,grocery,0,1,1,1,2024-07-04T06:41:40Z,489.42,0
369,8,530,43,193.92,61.36,IT,IT,app,gaming,0,1,1,1,2024-07-06T07:49:21Z,445.55,0
370,8,530,43,193.92,128.64,IT,IT,app,gaming,1,1,1,1,2024-07-11T19:09:33Z,152.21,0
371,8,530,43,193.92,156.65,IT,IT,app,gaming,1,0,0,0,2024-07-15T07:56:18Z,152.02,0
372,8,530,43,193.92,170.37,IT,IT,app,gaming,0,1,1,1,2024-07-19T18:01:30Z,55.02,0
373,8,530,43,193.92,176.53,IT,IT,app,travel,0,1,1,1,2024-07-20T17:06:12Z,321.42,0
374,8,530,43,193.92,339.3,IT,IT,app,grocery,0,1,1,1,2024-07-21T03:21:22Z,187.81,0
375,8,530,43,193.92,366.74,IT,IT,app,grocery,1,1,1,0,2024-07-26T19:26:57Z,89.45,0
376,8,530,43,193.92,177.97,IT,IT,app,grocery,0,1,1,1,2024-08-03T11:08:28Z,462.68,0
377,8,530,43,193.92,335.85,IT,IT,web,fashion,0,1,1,0,2024-08-05T17:22:04Z,377.51,0
378,8,530,43,193.92,231.89,IT,IT,web,travel,0,0,1,1,2024-08-13T14:51:37Z,241.1,0
379,8,530,43,193.92,200.27,IT,IT,app,grocery,0,1,1,0,2024-08-21T14:41:46Z,233.28,0
380,8,530,43,193.92,305.12,IT,IT,app,gaming,0,1,1,1,2024-08-22T03:03:51Z,220.41,0
381,8,530,43,193.92,201.05,IT,IT,web,travel,1,1,1,0,2024-08-26T19:07:29Z,361.54,0
382,8,530,43,193.92,542.58,IT,IT,app,fashion,1,1,1,1,2024-09-01T02:40:44Z,32.46,0
383,8,530,43,193.92,94.46,IT,IT,app,gaming,0,1,1,0,2024-09-13T03:48:24Z,38.81,0
384,8,530,43,193.92,149.88,IT,IT,app,gaming,0,0,1,1,2024-09-16T02:36:47Z,165.33,0
385,8,530,43,193.92,182.03,IT,IT,web,fashion,0,1,1,1,2024-09-19T23:41:09Z,410.98,0
386,8,530,43,193.92,241.57,IT,IT,web,fashion,1,1,1,1,2024-09-20T20:01:42Z,16.62,0
387,8,530,43,193.92,365.55,IT,IT,app,grocery,0,1,1,1,2024-09-25T08:31:10Z,9.43,0
388,8,530,43,193.92,191.57,IT,IT,app,gaming,0,1,1,1,2024-10-03T01:05:58Z,13.65,0
389,8,530,43,193.92,95.23,IT,IT,web,gaming,1,1,1,0,2024-10-30T22:41:59Z,491.55,0
390,9,288,51,56.29,85.78,IT,IT,app,fashion,0,1,1,1,2024-01-09T09:31:44Z,433.48,0
391,9,288,51,56.29,82.11,IT,IT,app,electronics,0,1,1,1,2024-01-10T14:37:56Z,178.11,0
392,9,288,51,56.29,21.32,IT,IT,app,gaming,0,1,1,1,2024-01-17T15:00:14Z,33.17,0
393,9,288,51,56.29,56.18,IT,IT,web,grocery,0,1,1,1,2024-02-04T17:32:29Z,208.28,0
394,9,288,51,56.29,25.42,IT,IT,app,fashion,0,0,0,1,2024-02-05T14:33:50Z,348.98,0
395,9,288,51,56.29,40.37,IT,IT,app,fashion,0,1,1,1,2024-02-09T06:16:00Z,158.89,0
396,9,288,51,56.29,35.84,IT,IT,app,travel,1,1,1,1,2024-02-12T15:36:54Z,316.9,0
397,9,288,51,56.29,84.37,IT,IT,app,grocery,0,1,1,1,2024-02-22T20:16:56Z,296.2,0
398,9,288,51,56.29,59.68,IT,IT,app,travel,0,0,0,0,2024-02-23T00:42:39Z,372.47,0
399,9,288,51,56.29,29.6,IT,IT,app,gaming,0,1,1,1,2024-02-23T17:03:27Z,250.11,0
400,9,288,51,56.29,87.41,IT,IT,web,fashion,0,1,1,1,2024-02-26T04:15:54Z,235.19,0
401,9,288,51,56.29,27.48,IT,IT,web,fashion,0,1,1,1,2024-02-26T15:06:28Z,177.24,0
402,9,288,51,56.29,66.39,IT,IT,web,fashion,0,1,1,1,2024-02-28T16:41:00Z,44.19,0
403,9,288,51,56.29,37.47,IT,IT,app,electronics,0,0,1,1,2024-02-28T23:09:04Z,387.51,0
404,9,288,51,56.29,46.88,IT,IT,web,grocery,0,1,1,1,2024-03-04T08:37:00Z,69.97,0
405,9,288,51,56.29,72.43,IT,ES,web,gaming,0,1,1,1,2024-03-04T18:26:08Z,1095.7,0
406,9,288,51,56.29,73.06,IT,IT,web,grocery,0,1,1,1,2024-03-06T11:26:14Z,351.27,0
407,9,288,51,56.29,109.84,IT,IT,app,travel,1,1,1,1,2024-03-07T01:21:12Z,465.37,0
408,9,288,51,56.29,54.02,IT,IT,app,electronics,0,1,1,1,2024-03-15T04:38:27Z,332.47,0
409,9,288,51,56.29,65.61,IT,IT,app,electronics,1,1,1,1,2024-03-17T04:53:34Z,205.0,0
410,9,288,51,56.29,45.23,IT,IT,web,electronics,1,1,1,1,2024-03-25T18:02:50Z,477.97,0
411,9,288,51,56.29,61.65,IT,IT,web,travel,0,1,1,1,2024-03-31T20:59:13Z,136.05,0
412,9,288,51,56.29,70.12,IT,DE,app,gaming,0,0,1,0,2024-04-07T10:51:28Z,1338.52,0
413,9,288,51,56.29,53.59,IT,IT,web,travel,0,1,1,1,2024-04-11T15:26:16Z,412.76,0
414,9,288,51,56.29,22.84,IT,ES,app,grocery,0,1,1,1,2024-04-12T08:06:59Z,575.39,0
415,9,288,51,56.29,66.44,IT,IT,web,grocery,0,1,0,1,2024-04-20T21:40:40Z,23.78,0
416,9,288,51,56.29,67.55,IT,IT,app,gaming,0,1,1,1,2024-04-23T14:14:52Z,462.91,0
417,9,288,51,56.29,40.06,IT,IT,web,fashion,0,1,1,1,2024-05-01T22:00:26Z,72.19,0
418,9,288,51,56.29,29.62,IT,IT,app,fashion,0,1,1,1,2024-05-09T10:43:00Z,498.21,0
419,9,288,51,56.29,117.74,IT,US,app,electronics,0,1,0,0,2024-05-11T03:57:15Z,2356.29,0
420,9,288,51,56.29,71.97,IT,IT,web,fashion,0,1,1,0,2024-05-15T00:41:55Z,58.0,0
421,9,288,51,56.29,50.2,IT,IT,web,electronics,0,1,1,1,2024-06-06T16:36:33Z,231.97,0
422,9,288,51,56.29,31.88,IT,IT,app,travel,1,1,1,1,2024-06-07T09:19:31Z,66.26,0
423,9,288,51,56.29,37.32,IT,IT,web,gaming,0,1,1,1,2024-06-11T22:14:04Z,303.79,0
424,9,288,51,56.29,107.97,IT,IT,app,travel,0,1,1,1,2024-06-24T15:24:45Z,35.87,0
425,9,288,51,56.29,60.3,IT,IT,web,travel,0,1,1,1,2024-06-27T00:18:59Z,189.48,0
426,9,288,51,56.29,42.74,IT,IT,app,fashion,0,1,1,1,2024-06-28T01:37:02Z,38.07,0
427,9,288,51,56.29,72.63,IT,IT,app,electronics,0,0,0,0,2024-07-01T07:11:58Z,92.77,0
428,9,288,51,56.29,37.46,IT,IT,app,grocery,0,1,1,1,2024-07-14T17:33:13Z,327.99,0
429,9,288,51,56.29,119.22,IT,IT,web,travel,0,1,1,1,2024-07-26T04:17:31Z,233.27,0
430,9,288,51,56.29,110.71,IT,IT,app,travel,0,1,1,1,2024-08-13T10:39:08Z,302.25,0
431,9,288,51,56.29,44.58,IT,IT,app,grocery,1,1,1,1,2024-08-19T00:57:38Z,495.2,0
432,9,288,51,56.29,41.11,IT,IT,app,fashion,0,1,1,1,2024-08-23T14:48:36Z,252.43,0
433,9,288,51,56.29,15.2,IT,IT,web,grocery,0,1,1,1,2024-08-29T21:08:06Z,66.63,0
434,9,288,51,56.29,26.84,IT,IT,web,grocery,1,1,0,0,2024-09-15T21:14:56Z,429.51,0
435,9,288,51,56.29,28.81,IT,IT,app,travel,0,0,0,1,2024-09-16T08:27:43Z,130.34,0
436,9,288,51,56.29,60.23,IT,IT,app,grocery,0,1,1,1,2024-09-17T03:05:07Z,299.75,0
437,9,288,51,56.29,47.82,IT,IT,app,electronics,0,1,1,0,2024-09-19T06:36:08Z,96.09,0
438,9,288,51,56.29,28.73,IT,IT,web,travel,0,0,1,1,2024-09-22T01:31:33Z,90.49,0
439,9,288,51,56.29,48.91,IT,IT,web,travel,0,1,0,0,2024-10-18T09:12:42Z,303.0,0
440,9,288,51,56.29,72.47,IT,IT,app,grocery,0,1,0,1,2024-10-20T01:38:36Z,57.91,0
441,10,1742,54,154.87,201.64,TR,TR,web,travel,0,1,1,1,2024-01-06T05:51:26Z,113.67,0
442,10,1742,54,154.87,59.9,TR,TR,app,fashion,0,1,1,0,2024-01-09T21:49:19Z,458.86,0
443,10,1742,54,154.87,145.25,TR,TR,app,gaming,0,1,1,1,2024-01-13T11:38:35Z,478.91,0
444,10,1742,54,154.87,77.55,TR,TR,app,electronics,0,1,1,1,2024-01-23T04:48:27Z,447.4,0
445,10,1742,54,154.87,243.09,TR,TR,app,travel,0,1,1,1,2024-01-24T13:06:48Z,76.61,0
446,10,1742,54,154.87,229.21,TR,TR,app,fashion,0,1,1,1,2024-02-01T01:01:42Z,229.85,0
447,10,1742,54,154.87,98.84,TR,TR,app,electronics,0,1,1,1,2024-02-01T05:01:52Z,222.08,0
448,10,1742,54,154.87,105.59,TR,TR,web,electronics,1,1,1,1,2024-02-05T05:10:33Z,109.98,0
449,10,1742,54,154.87,122.97,TR,TR,web,grocery,0,1,1,1,2024-02-05T21:16:21Z,424.44,0
450,10,1742,54,154.87,50.21,TR,TR,web,electronics,0,1,1,1,2024-02-10T00:45:52Z,438.22,0
451,10,1742,54,154.87,183.19,TR,TR,app,electronics,0,1,1,1,2024-02-14T09:55:49Z,150.74,0
452,10,1742,54,154.87,135.12,TR,TR,web,gaming,0,1,1,1,2024-02-23T11:05:41Z,171.0,0
453,10,1742,54,154.87,251.55,TR,TR,web,travel,0,1,1,1,2024-03-14T23:43:14Z,417.05,0
454,10,1742,54,154.87,89.42,TR,TR,web,grocery,0,1,0,0,2024-03-16T02:43:50Z,72.2,0
455,10,1742,54,154.87,1362.57,TR,TR,web,fashion,1,0,0,0,2024-03-21T02:30:10Z,15.19,1
456,10,1742,54,154.87,113.64,TR,TR,web,grocery,0,1,1,1,2024-03-28T17:57:08Z,49.6,0
457,10,1742,54,154.87,72.92,TR,TR,web,fashion,0,1,1,1,2024-04-05T21:32:37Z,270.79,0
458,10,1742,54,154.87,93.73,TR,TR,app,electronics,0,1,1,1,2024-04-07T04:46:11Z,104.96,0
459,10,1742,54,154.87,85.76,TR,TR,web,fashion,1,1,1,1,2024-04-11T12:56:51Z,115.31,0
460,10,1742,54,154.87,254.82,TR,TR,web,electronics,0,1,1,1,2024-05-05T01:07:46Z,22.54,0
461,10,1742,54,154.87,109.23,TR,TR,web,travel,0,1,1,1,2024-05-13T04:30:08Z,243.61,0
462,10,1742,54,154.87,164.79,TR,TR,app,fashion,0,0,0,0,2024-05-15T02:43:57Z,188.39,0
463,10,1742,54,154.87,128.02,TR,TR,app,grocery,1,1,1,1,2024-05-18T12:14:52Z,369.98,0
464,10,1742,54,154.87,82.09,TR,TR,web,grocery,0,1,1,1,2024-05-23T04:57:59Z,142.83,0
465,10,1742,54,154.87,142.37,TR,NL,app,electronics,0,1,1,0,2024-06-04T17:08:32Z,1568.95,0
466,10,1742,54,154.87,208.95,TR,TR,web,electronics,0,1,1,1,2024-06-08T21:04:36Z,391.19,0
467,10,1742,54,154.87,84.66,TR,TR,web,gaming,0,1,1,1,2024-06-10T20:05:02Z,335.04,0
468,10,1742,54,154.87,232.09,TR,TR,web,gaming,0,1,1,1,2024-06-16T22:24:41Z,324.05,0
469,10,1742,54,154.87,101.26,TR,TR,app,electronics,0,0,0,0,2024-06-18T17:45:34Z,27.47,0
470,10,1742,54,154.87,121.64,TR,TR,app,gaming,0,1,1,0,2024-07-10T18:52:29Z,273.55,0
471,10,1742,54,154.87,201.93,TR,TR,app,gaming,0,0,1,1,2024-07-14T16:12:52Z,75.58,0
472,10,1742,54,154.87,111.15,TR,TR,app,grocery,0,0,0,0,2024-07-21T19:06:10Z,258.41,0
473,10,1742,54,154.87,157.8,TR,TR,web,grocery,0,1,1,1,2024-07-22T10:32:28Z,76.11,0
474,10,1742,54,154.87,132.32,TR,TR,web,fashion,0,1,1,1,2024-07-24T14:39:56Z,268.94,0
475,10,1742,54,154.87,165.21,TR,TR,app,gaming,0,1,1,0,2024-08-01T13:31:43Z,104.35,0
476,10,1742,54,154.87,47.1,TR,TR,web,grocery,0,1,1,1,2024-08-11T11:49:53Z,248.47,0
477,10,1742,54,154.87,62.04,TR,TR,web,grocery,1,1,1,1,2024-08-19T12:16:37Z,49.18,0
478,10,1742,54,154.87,210.72,TR,TR,app,fashion,0,1,0,0,2024-08-19T13:07:50Z,215.54,0
479,10,1742,54,154.87,260.12,TR,TR,app,fashion,0,1,1,1,2024-08-21T16:10:11Z,172.71,0
480,10,1742,54,154.87,98.23,TR,TR,app,grocery,0,1,1,1,2024-08-25T19:54:23Z,488.71,0
481,10,1742,54,154.87,137.08,TR,TR,app,grocery,0,1,1,1,2024-08-27T22:13:44Z,288.88,0
482,10,1742,54,154.87,179.45,TR,TR,app,gaming,0,1,0,0,2024-08-29T10:06:50Z,485.35,0
483,10,1742,54,154.87,219.02,TR,TR,web,gaming,0,1,1,1,2024-09-08T19:41:58Z,382.96,0
484,10,1742,54,154.87,56.19,TR,TR,web,fashion,0,1,1,1,2024-09-08T22:37:55Z,292.15,0
485,10,1742,54,154.87,99.44,TR,TR,web,grocery,0,1,1,1,2024-09-21T08:24:15Z,434.34,0
486,10,1742,54,154.87,131.14,TR,TR,app,electronics,0,1,1,1,2024-09-28T10:07:04Z,491.98,0
